start load data...
load data1 fine...
Iteration is stopped.
tests size: 10284
load data2 fine...
pred_cur:1 traget_cur:1 ite/563/325310 ite/563/325311

pred_cur:1 traget_cur:1 ite/519/97410 ite/519/97411

pred_cur:1 traget_cur:1 ite/536/185010 ite/536/185011

pred_cur:1 traget_cur:1 ite/566/339910 ite/566/339911

pred_cur:1 traget_cur:1 ite/503/14010 ite/503/14011

pred_cur:1 traget_cur:1 ite/529/149660 ite/529/149661

pred_cur:1 traget_cur:1 ite/524/123860 ite/524/123861

pred_cur:1 traget_cur:1 ite/532/165860 ite/532/165861

pred_cur:1 traget_cur:1 ite/531/161060 ite/531/161061

pred_cur:1 traget_cur:1 ite/532/165560 ite/532/165561

pred_cur:1 traget_cur:1 ite/507/32210 ite/507/32211

pred_cur:1 traget_cur:1 ite/524/122110 ite/524/122111

pred_cur:1 traget_cur:1 ite/583/430760 ite/583/430761

pred_cur:1 traget_cur:1 ite/586/447110 ite/586/447111

pred_cur:1 traget_cur:1 ite/580/412960 ite/580/412961

pred_cur:1 traget_cur:1 ite/541/209810 ite/541/209811

pred_cur:1 traget_cur:1 ite/530/155560 ite/530/155561

pred_cur:1 traget_cur:1 ite/535/180010 ite/535/180011

pred_cur:1 traget_cur:1 ite/582/421210 ite/582/421211

pred_cur:1 traget_cur:1 ite/524/123460 ite/524/123461

pred_cur:0 traget_cur:1 ite/584/432810 ite/584/432811

pred_cur:1 traget_cur:1 ite/564/330910 ite/564/330911

pred_cur:1 traget_cur:1 ite/573/375010 ite/573/375011

pred_cur:1 traget_cur:1 ite/595/490860 ite/595/490861

pred_cur:1 traget_cur:1 ite/594/488610 ite/594/488611

pred_cur:1 traget_cur:1 ite/546/238460 ite/546/238461

pred_cur:1 traget_cur:1 ite/535/179260 ite/535/179261

pred_cur:0 traget_cur:1 ite/507/32810 ite/507/32811

pred_cur:1 traget_cur:1 ite/597/502110 ite/597/502111

pred_cur:0 traget_cur:1 ite/572/370660 ite/572/370661

pred_cur:1 traget_cur:1 ite/538/193760 ite/538/193761

pred_cur:1 traget_cur:1 ite/585/438460 ite/585/438461

pred_cur:1 traget_cur:1 ite/520/101410 ite/520/101411

pred_cur:1 traget_cur:1 ite/502/6160 ite/502/6161

pred_cur:0 traget_cur:1 ite/547/241610 ite/547/241611

pred_cur:1 traget_cur:1 ite/562/319510 ite/562/319511

pred_cur:1 traget_cur:1 ite/520/103710 ite/520/103711

pred_cur:1 traget_cur:1 ite/538/193460 ite/538/193461

pred_cur:1 traget_cur:1 ite/550/258160 ite/550/258161

pred_cur:1 traget_cur:1 ite/521/108910 ite/521/108911

pred_cur:1 traget_cur:1 ite/533/170910 ite/533/170911

pred_cur:1 traget_cur:1 ite/590/465610 ite/590/465611

pred_cur:1 traget_cur:1 ite/542/214760 ite/542/214761

pred_cur:1 traget_cur:1 ite/556/289260 ite/556/289261

pred_cur:1 traget_cur:1 ite/525/124810 ite/525/124811

pred_cur:1 traget_cur:1 ite/541/212160 ite/541/212161

pred_cur:1 traget_cur:1 ite/576/392960 ite/576/392961

pred_cur:1 traget_cur:1 ite/585/437660 ite/585/437661

pred_cur:1 traget_cur:1 ite/562/322310 ite/562/322311

pred_cur:1 traget_cur:1 ite/558/298560 ite/558/298561

pred_cur:1 traget_cur:1 ite/565/333810 ite/565/333811

pred_cur:1 traget_cur:1 ite/526/132510 ite/526/132511

pred_cur:1 traget_cur:1 ite/552/265360 ite/552/265361

pred_cur:1 traget_cur:1 ite/573/376110 ite/573/376111

pred_cur:1 traget_cur:1 ite/513/66610 ite/513/66611

pred_cur:1 traget_cur:1 ite/546/236660 ite/546/236661

pred_cur:1 traget_cur:1 ite/568/351810 ite/568/351811

pred_cur:1 traget_cur:1 ite/560/308510 ite/560/308511

pred_cur:1 traget_cur:1 ite/518/88610 ite/518/88611

pred_cur:1 traget_cur:1 ite/533/169710 ite/533/169711

pred_cur:0 traget_cur:1 ite/506/26410 ite/506/26411

pred_cur:1 traget_cur:1 ite/582/422860 ite/582/422861

pred_cur:1 traget_cur:1 ite/564/330160 ite/564/330161

pred_cur:1 traget_cur:1 ite/534/172110 ite/534/172111

pred_cur:1 traget_cur:1 ite/599/510860 ite/599/510861

pred_cur:1 traget_cur:1 ite/526/133910 ite/526/133911

pred_cur:1 traget_cur:1 ite/554/277310 ite/554/277311

pred_cur:1 traget_cur:1 ite/521/108660 ite/521/108661

pred_cur:1 traget_cur:1 ite/527/139960 ite/527/139961

pred_cur:1 traget_cur:1 ite/509/46010 ite/509/46011

pred_cur:1 traget_cur:1 ite/577/399260 ite/577/399261

pred_cur:1 traget_cur:1 ite/526/130860 ite/526/130861

pred_cur:1 traget_cur:1 ite/598/505860 ite/598/505861

pred_cur:1 traget_cur:1 ite/533/166560 ite/533/166561

pred_cur:1 traget_cur:1 ite/541/209010 ite/541/209011

pred_cur:1 traget_cur:1 ite/544/226810 ite/544/226811

pred_cur:1 traget_cur:1 ite/571/365110 ite/571/365111

pred_cur:0 traget_cur:1 ite/507/31860 ite/507/31861

pred_cur:0 traget_cur:1 ite/585/441760 ite/585/441761

pred_cur:1 traget_cur:1 ite/596/497910 ite/596/497911

pred_cur:1 traget_cur:1 ite/568/352310 ite/568/352311

pred_cur:1 traget_cur:1 ite/575/386210 ite/575/386211

pred_cur:1 traget_cur:1 ite/599/514110 ite/599/514111

pred_cur:1 traget_cur:1 ite/587/447710 ite/587/447711

pred_cur:1 traget_cur:1 ite/553/271860 ite/553/271861

pred_cur:1 traget_cur:1 ite/550/257460 ite/550/257461

pred_cur:1 traget_cur:1 ite/523/118560 ite/523/118561

pred_cur:1 traget_cur:1 ite/511/55860 ite/511/55861

pred_cur:1 traget_cur:1 ite/515/74060 ite/515/74061

pred_cur:1 traget_cur:1 ite/520/99410 ite/520/99411

pred_cur:1 traget_cur:1 ite/521/104810 ite/521/104811

pred_cur:1 traget_cur:1 ite/556/290210 ite/556/290211

pred_cur:1 traget_cur:1 ite/574/380110 ite/574/380111

pred_cur:1 traget_cur:1 ite/534/175160 ite/534/175161

pred_cur:1 traget_cur:1 ite/535/180810 ite/535/180811

pred_cur:1 traget_cur:1 ite/544/227110 ite/544/227111

pred_cur:1 traget_cur:1 ite/545/231610 ite/545/231611

pred_cur:1 traget_cur:1 ite/522/112660 ite/522/112661

pred_cur:1 traget_cur:1 ite/566/338060 ite/566/338061

pred_cur:1 traget_cur:1 ite/531/160410 ite/531/160411

pred_cur:1 traget_cur:1 ite/557/293710 ite/557/293711

pred_cur:1 traget_cur:1 ite/537/191210 ite/537/191211

pred_cur:1 traget_cur:1 ite/509/44710 ite/509/44711

pred_cur:1 traget_cur:1 ite/515/75760 ite/515/75761

pred_cur:0 traget_cur:1 ite/586/445660 ite/586/445661

pred_cur:1 traget_cur:1 ite/549/251010 ite/549/251011

pred_cur:1 traget_cur:1 ite/524/124660 ite/524/124661

pred_cur:1 traget_cur:1 ite/520/101560 ite/520/101561

pred_cur:1 traget_cur:1 ite/560/311360 ite/560/311361

pred_cur:1 traget_cur:1 ite/543/221360 ite/543/221361

pred_cur:1 traget_cur:1 ite/570/363910 ite/570/363911

pred_cur:1 traget_cur:1 ite/575/386260 ite/575/386261

pred_cur:1 traget_cur:1 ite/510/49010 ite/510/49011

pred_cur:1 traget_cur:1 ite/536/183510 ite/536/183511

pred_cur:1 traget_cur:1 ite/560/309060 ite/560/309061

pred_cur:1 traget_cur:1 ite/536/183610 ite/536/183611

pred_cur:1 traget_cur:1 ite/580/412010 ite/580/412011

pred_cur:1 traget_cur:1 ite/517/85510 ite/517/85511

pred_cur:1 traget_cur:1 ite/503/12460 ite/503/12461

pred_cur:1 traget_cur:1 ite/581/417810 ite/581/417811

pred_cur:1 traget_cur:1 ite/566/342510 ite/566/342511

pred_cur:1 traget_cur:1 ite/538/196960 ite/538/196961

pred_cur:1 traget_cur:1 ite/568/351660 ite/568/351661

pred_cur:1 traget_cur:1 ite/592/476060 ite/592/476061

pred_cur:1 traget_cur:1 ite/536/182760 ite/536/182761

pred_cur:1 traget_cur:1 ite/535/178360 ite/535/178361

pred_cur:1 traget_cur:1 ite/503/14910 ite/503/14911

pred_cur:1 traget_cur:1 ite/536/183410 ite/536/183411

pred_cur:1 traget_cur:1 ite/531/160810 ite/531/160811

pred_cur:1 traget_cur:1 ite/533/170610 ite/533/170611

pred_cur:1 traget_cur:1 ite/571/366960 ite/571/366961

pred_cur:1 traget_cur:1 ite/503/14810 ite/503/14811

pred_cur:1 traget_cur:1 ite/587/452110 ite/587/452111

pred_cur:1 traget_cur:1 ite/548/248910 ite/548/248911

pred_cur:1 traget_cur:1 ite/576/393010 ite/576/393011

pred_cur:1 traget_cur:1 ite/594/484710 ite/594/484711

pred_cur:0 traget_cur:1 ite/539/200060 ite/539/200061

pred_cur:1 traget_cur:1 ite/501/3860 ite/501/3861

pred_cur:1 traget_cur:1 ite/542/216460 ite/542/216461

pred_cur:1 traget_cur:1 ite/589/461160 ite/589/461161

pred_cur:1 traget_cur:1 ite/564/330660 ite/564/330661

pred_cur:1 traget_cur:1 ite/536/182660 ite/536/182661

pred_cur:1 traget_cur:1 ite/504/17410 ite/504/17411

pred_cur:1 traget_cur:1 ite/501/3510 ite/501/3511

pred_cur:1 traget_cur:1 ite/557/296260 ite/557/296261

pred_cur:1 traget_cur:1 ite/588/454910 ite/588/454911

pred_cur:1 traget_cur:1 ite/592/476260 ite/592/476261

pred_cur:1 traget_cur:1 ite/515/75660 ite/515/75661

pred_cur:0 traget_cur:1 ite/591/468860 ite/591/468861

pred_cur:1 traget_cur:1 ite/527/137160 ite/527/137161

pred_cur:1 traget_cur:1 ite/567/345910 ite/567/345911

pred_cur:1 traget_cur:1 ite/595/493710 ite/595/493711

pred_cur:1 traget_cur:1 ite/509/45260 ite/509/45261

pred_cur:1 traget_cur:1 ite/572/373060 ite/572/373061

pred_cur:1 traget_cur:1 ite/592/474410 ite/592/474411

pred_cur:0 traget_cur:1 ite/501/3910 ite/501/3911

pred_cur:1 traget_cur:1 ite/589/457610 ite/589/457611

pred_cur:1 traget_cur:1 ite/572/370010 ite/572/370011

pred_cur:1 traget_cur:1 ite/571/369110 ite/571/369111

pred_cur:1 traget_cur:1 ite/535/180310 ite/535/180311

pred_cur:0 traget_cur:1 ite/584/433260 ite/584/433261

pred_cur:0 traget_cur:1 ite/538/194410 ite/538/194411

pred_cur:1 traget_cur:1 ite/505/25160 ite/505/25161

pred_cur:1 traget_cur:1 ite/540/206010 ite/540/206011

pred_cur:1 traget_cur:1 ite/593/480210 ite/593/480211

pred_cur:1 traget_cur:1 ite/515/76260 ite/515/76261

pred_cur:1 traget_cur:1 ite/593/482060 ite/593/482061

pred_cur:1 traget_cur:1 ite/544/226860 ite/544/226861

pred_cur:1 traget_cur:1 ite/573/376760 ite/573/376761

pred_cur:1 traget_cur:1 ite/592/473610 ite/592/473611

pred_cur:1 traget_cur:1 ite/586/446860 ite/586/446861

pred_cur:1 traget_cur:1 ite/572/373160 ite/572/373161

pred_cur:1 traget_cur:1 ite/578/401460 ite/578/401461

pred_cur:1 traget_cur:1 ite/576/390760 ite/576/390761

pred_cur:1 traget_cur:1 ite/554/278560 ite/554/278561

pred_cur:1 traget_cur:1 ite/518/89960 ite/518/89961

pred_cur:1 traget_cur:1 ite/503/14560 ite/503/14561

pred_cur:1 traget_cur:1 ite/560/310710 ite/560/310711

pred_cur:1 traget_cur:1 ite/597/501660 ite/597/501661

pred_cur:1 traget_cur:1 ite/555/280910 ite/555/280911

pred_cur:1 traget_cur:1 ite/587/448810 ite/587/448811

pred_cur:1 traget_cur:1 ite/582/422160 ite/582/422161

pred_cur:1 traget_cur:1 ite/508/40660 ite/508/40661

pred_cur:0 traget_cur:1 ite/540/203110 ite/540/203111

pred_cur:1 traget_cur:1 ite/567/346010 ite/567/346011

pred_cur:0 traget_cur:1 ite/586/445610 ite/586/445611

pred_cur:0 traget_cur:1 ite/557/295110 ite/557/295111

pred_cur:1 traget_cur:1 ite/504/16460 ite/504/16461

pred_cur:1 traget_cur:1 ite/586/443410 ite/586/443411

pred_cur:1 traget_cur:1 ite/548/246460 ite/548/246461

pred_cur:1 traget_cur:1 ite/541/212060 ite/541/212061

pred_cur:1 traget_cur:1 ite/599/512460 ite/599/512461

pred_cur:1 traget_cur:1 ite/552/268910 ite/552/268911

pred_cur:1 traget_cur:1 ite/544/224210 ite/544/224211

pred_cur:1 traget_cur:1 ite/504/18410 ite/504/18411

pred_cur:1 traget_cur:1 ite/578/401210 ite/578/401211

pred_cur:1 traget_cur:1 ite/586/447060 ite/586/447061

pred_cur:0 traget_cur:1 ite/570/363010 ite/570/363011

pred_cur:1 traget_cur:1 ite/552/267310 ite/552/267311

pred_cur:0 traget_cur:1 ite/521/107260 ite/521/107261

pred_cur:1 traget_cur:1 ite/514/72010 ite/514/72011

pred_cur:1 traget_cur:1 ite/504/15960 ite/504/15961

pred_cur:1 traget_cur:1 ite/504/16310 ite/504/16311

pred_cur:1 traget_cur:1 ite/587/449610 ite/587/449611

pred_cur:0 traget_cur:1 ite/571/368010 ite/571/368011

pred_cur:1 traget_cur:1 ite/544/225110 ite/544/225111

pred_cur:1 traget_cur:1 ite/591/468060 ite/591/468061

pred_cur:1 traget_cur:1 ite/550/257810 ite/550/257811

pred_cur:1 traget_cur:1 ite/538/195160 ite/538/195161

pred_cur:1 traget_cur:1 ite/554/279960 ite/554/279961

pred_cur:1 traget_cur:1 ite/527/137060 ite/527/137061

pred_cur:1 traget_cur:1 ite/600/518860 ite/600/518861

pred_cur:1 traget_cur:1 ite/518/93460 ite/518/93461

pred_cur:1 traget_cur:1 ite/502/10010 ite/502/10011

pred_cur:0 traget_cur:1 ite/582/425910 ite/582/425911

pred_cur:1 traget_cur:1 ite/576/395010 ite/576/395011

pred_cur:1 traget_cur:1 ite/530/153860 ite/530/153861

pred_cur:1 traget_cur:1 ite/546/235410 ite/546/235411

pred_cur:1 traget_cur:1 ite/521/106710 ite/521/106711

pred_cur:1 traget_cur:1 ite/534/176660 ite/534/176661

pred_cur:1 traget_cur:1 ite/557/293910 ite/557/293911

pred_cur:1 traget_cur:1 ite/513/66060 ite/513/66061

pred_cur:1 traget_cur:1 ite/565/335860 ite/565/335861

pred_cur:1 traget_cur:1 ite/585/438960 ite/585/438961

pred_cur:1 traget_cur:1 ite/540/206160 ite/540/206161

pred_cur:0 traget_cur:1 ite/538/194460 ite/538/194461

pred_cur:1 traget_cur:1 ite/576/390260 ite/576/390261

pred_cur:0 traget_cur:1 ite/532/164810 ite/532/164811

pred_cur:1 traget_cur:1 ite/599/514060 ite/599/514061

pred_cur:1 traget_cur:1 ite/528/140960 ite/528/140961

pred_cur:1 traget_cur:1 ite/515/77310 ite/515/77311

pred_cur:1 traget_cur:1 ite/588/453610 ite/588/453611

pred_cur:1 traget_cur:1 ite/523/115810 ite/523/115811

pred_cur:1 traget_cur:1 ite/575/387860 ite/575/387861

pred_cur:1 traget_cur:1 ite/513/65810 ite/513/65811

pred_cur:1 traget_cur:1 ite/580/411660 ite/580/411661

pred_cur:1 traget_cur:1 ite/550/256810 ite/550/256811

pred_cur:1 traget_cur:1 ite/539/199110 ite/539/199111

pred_cur:1 traget_cur:1 ite/531/158210 ite/531/158211

pred_cur:1 traget_cur:1 ite/581/421060 ite/581/421061

pred_cur:1 traget_cur:1 ite/571/368610 ite/571/368611

pred_cur:1 traget_cur:1 ite/581/416810 ite/581/416811

pred_cur:1 traget_cur:1 ite/511/52210 ite/511/52211

pred_cur:0 traget_cur:1 ite/503/12360 ite/503/12361

pred_cur:1 traget_cur:1 ite/519/98660 ite/519/98661

pred_cur:1 traget_cur:1 ite/534/175860 ite/534/175861

pred_cur:1 traget_cur:1 ite/571/367710 ite/571/367711

pred_cur:1 traget_cur:1 ite/524/120210 ite/524/120211

pred_cur:1 traget_cur:1 ite/598/507860 ite/598/507861

pred_cur:1 traget_cur:1 ite/556/287010 ite/556/287011

pred_cur:1 traget_cur:1 ite/558/298310 ite/558/298311

pred_cur:1 traget_cur:1 ite/521/106060 ite/521/106061

pred_cur:1 traget_cur:1 ite/595/489210 ite/595/489211

pred_cur:0 traget_cur:1 ite/585/437860 ite/585/437861

pred_cur:1 traget_cur:1 ite/541/209260 ite/541/209261

pred_cur:1 traget_cur:1 ite/532/162060 ite/532/162061

pred_cur:1 traget_cur:1 ite/567/343260 ite/567/343261

pred_cur:1 traget_cur:1 ite/561/312260 ite/561/312261

pred_cur:0 traget_cur:1 ite/547/243410 ite/547/243411

pred_cur:0 traget_cur:1 ite/506/30460 ite/506/30461

pred_cur:1 traget_cur:1 ite/535/177410 ite/535/177411

pred_cur:0 traget_cur:1 ite/505/21160 ite/505/21161

pred_cur:1 traget_cur:1 ite/563/322910 ite/563/322911

pred_cur:1 traget_cur:1 ite/581/417460 ite/581/417461

pred_cur:1 traget_cur:1 ite/532/163260 ite/532/163261

pred_cur:1 traget_cur:1 ite/591/469810 ite/591/469811

pred_cur:1 traget_cur:1 ite/560/311410 ite/560/311411

pred_cur:1 traget_cur:1 ite/595/489310 ite/595/489311

pred_cur:1 traget_cur:1 ite/545/229760 ite/545/229761

pred_cur:1 traget_cur:1 ite/595/490310 ite/595/490311

pred_cur:1 traget_cur:1 ite/509/46560 ite/509/46561

pred_cur:1 traget_cur:1 ite/533/167210 ite/533/167211

pred_cur:0 traget_cur:1 ite/502/6260 ite/502/6261

pred_cur:1 traget_cur:1 ite/582/421860 ite/582/421861

pred_cur:1 traget_cur:1 ite/544/223810 ite/544/223811

pred_cur:1 traget_cur:1 ite/553/272460 ite/553/272461

pred_cur:1 traget_cur:1 ite/550/258210 ite/550/258211

pred_cur:1 traget_cur:1 ite/541/208110 ite/541/208111

pred_cur:1 traget_cur:1 ite/542/216260 ite/542/216261

pred_cur:1 traget_cur:1 ite/569/357910 ite/569/357911

pred_cur:0 traget_cur:1 ite/584/436410 ite/584/436411

pred_cur:0 traget_cur:1 ite/590/465810 ite/590/465811

pred_cur:0 traget_cur:1 ite/513/62710 ite/513/62711

pred_cur:1 traget_cur:1 ite/582/424160 ite/582/424161

pred_cur:1 traget_cur:1 ite/580/413910 ite/580/413911

pred_cur:1 traget_cur:1 ite/571/365010 ite/571/365011

pred_cur:1 traget_cur:1 ite/563/327410 ite/563/327411

pred_cur:1 traget_cur:1 ite/597/501710 ite/597/501711

pred_cur:1 traget_cur:1 ite/529/147210 ite/529/147211

pred_cur:1 traget_cur:1 ite/545/232110 ite/545/232111

pred_cur:1 traget_cur:1 ite/577/395360 ite/577/395361

pred_cur:1 traget_cur:1 ite/595/493060 ite/595/493061

pred_cur:1 traget_cur:1 ite/571/366610 ite/571/366611

pred_cur:1 traget_cur:1 ite/571/368060 ite/571/368061

pred_cur:1 traget_cur:1 ite/566/342910 ite/566/342911

pred_cur:1 traget_cur:1 ite/596/497860 ite/596/497861

pred_cur:1 traget_cur:1 ite/523/115110 ite/523/115111

pred_cur:1 traget_cur:1 ite/530/154460 ite/530/154461

pred_cur:1 traget_cur:1 ite/520/100960 ite/520/100961

pred_cur:1 traget_cur:1 ite/544/223660 ite/544/223661

pred_cur:1 traget_cur:1 ite/531/160010 ite/531/160011

pred_cur:1 traget_cur:1 ite/509/41660 ite/509/41661

pred_cur:1 traget_cur:1 ite/519/95860 ite/519/95861

pred_cur:1 traget_cur:1 ite/509/45210 ite/509/45211

pred_cur:1 traget_cur:1 ite/600/516810 ite/600/516811

pred_cur:1 traget_cur:1 ite/514/70360 ite/514/70361

pred_cur:1 traget_cur:1 ite/544/225210 ite/544/225211

pred_cur:1 traget_cur:1 ite/511/55410 ite/511/55411

pred_cur:1 traget_cur:1 ite/505/24660 ite/505/24661

pred_cur:1 traget_cur:1 ite/566/339660 ite/566/339661

pred_cur:1 traget_cur:1 ite/542/214660 ite/542/214661

pred_cur:1 traget_cur:1 ite/546/236960 ite/546/236961

pred_cur:1 traget_cur:1 ite/590/464960 ite/590/464961

pred_cur:1 traget_cur:1 ite/571/364910 ite/571/364911

pred_cur:1 traget_cur:1 ite/570/362060 ite/570/362061

pred_cur:1 traget_cur:1 ite/567/346360 ite/567/346361

pred_cur:1 traget_cur:1 ite/555/285360 ite/555/285361

pred_cur:1 traget_cur:1 ite/568/350160 ite/568/350161

pred_cur:1 traget_cur:1 ite/559/303510 ite/559/303511

pred_cur:1 traget_cur:1 ite/535/178860 ite/535/178861

pred_cur:1 traget_cur:1 ite/532/163660 ite/532/163661

pred_cur:1 traget_cur:1 ite/517/88010 ite/517/88011

pred_cur:1 traget_cur:1 ite/535/180260 ite/535/180261

pred_cur:1 traget_cur:1 ite/574/380910 ite/574/380911

pred_cur:1 traget_cur:1 ite/581/419960 ite/581/419961

pred_cur:1 traget_cur:1 ite/501/2560 ite/501/2561

pred_cur:1 traget_cur:1 ite/588/455910 ite/588/455911

pred_cur:1 traget_cur:1 ite/568/353210 ite/568/353211

pred_cur:1 traget_cur:1 ite/502/7660 ite/502/7661

pred_cur:1 traget_cur:1 ite/548/248310 ite/548/248311

pred_cur:1 traget_cur:1 ite/532/166310 ite/532/166311

pred_cur:1 traget_cur:1 ite/528/142260 ite/528/142261

pred_cur:1 traget_cur:1 ite/561/313010 ite/561/313011

pred_cur:1 traget_cur:1 ite/504/19110 ite/504/19111

pred_cur:1 traget_cur:1 ite/549/252010 ite/549/252011

pred_cur:1 traget_cur:1 ite/569/355310 ite/569/355311

pred_cur:1 traget_cur:1 ite/572/371660 ite/572/371661

pred_cur:1 traget_cur:1 ite/555/280860 ite/555/280861

pred_cur:0 traget_cur:1 ite/501/3110 ite/501/3111

pred_cur:1 traget_cur:1 ite/543/223360 ite/543/223361

pred_cur:0 traget_cur:1 ite/548/247810 ite/548/247811

pred_cur:1 traget_cur:1 ite/579/410010 ite/579/410011

pred_cur:1 traget_cur:1 ite/564/330310 ite/564/330311

pred_cur:0 traget_cur:1 ite/573/377310 ite/573/377311

pred_cur:0 traget_cur:1 ite/507/33460 ite/507/33461

pred_cur:0 traget_cur:1 ite/573/375310 ite/573/375311

pred_cur:1 traget_cur:1 ite/591/469260 ite/591/469261

pred_cur:1 traget_cur:1 ite/508/36660 ite/508/36661

pred_cur:1 traget_cur:1 ite/515/75460 ite/515/75461

pred_cur:1 traget_cur:1 ite/574/382760 ite/574/382761

pred_cur:1 traget_cur:1 ite/528/142860 ite/528/142861

pred_cur:1 traget_cur:1 ite/569/355510 ite/569/355511

pred_cur:1 traget_cur:1 ite/533/166910 ite/533/166911

pred_cur:1 traget_cur:1 ite/556/288510 ite/556/288511

pred_cur:1 traget_cur:1 ite/556/287910 ite/556/287911

pred_cur:1 traget_cur:1 ite/598/508210 ite/598/508211

pred_cur:1 traget_cur:1 ite/578/401110 ite/578/401111

pred_cur:1 traget_cur:1 ite/528/145310 ite/528/145311

pred_cur:1 traget_cur:1 ite/592/475360 ite/592/475361

pred_cur:1 traget_cur:1 ite/544/228660 ite/544/228661

pred_cur:1 traget_cur:1 ite/555/284510 ite/555/284511

pred_cur:1 traget_cur:1 ite/542/217910 ite/542/217911

pred_cur:1 traget_cur:1 ite/542/215110 ite/542/215111

pred_cur:1 traget_cur:1 ite/513/64160 ite/513/64161

pred_cur:1 traget_cur:1 ite/559/304110 ite/559/304111

pred_cur:1 traget_cur:1 ite/577/397260 ite/577/397261

pred_cur:1 traget_cur:1 ite/584/435160 ite/584/435161

pred_cur:1 traget_cur:1 ite/589/461210 ite/589/461211

pred_cur:1 traget_cur:1 ite/566/339110 ite/566/339111

pred_cur:1 traget_cur:1 ite/579/406710 ite/579/406711

pred_cur:1 traget_cur:1 ite/516/78360 ite/516/78361

pred_cur:1 traget_cur:1 ite/531/159760 ite/531/159761

pred_cur:1 traget_cur:1 ite/582/422110 ite/582/422111

pred_cur:1 traget_cur:1 ite/510/51560 ite/510/51561

pred_cur:1 traget_cur:1 ite/574/381710 ite/574/381711

pred_cur:1 traget_cur:1 ite/545/232360 ite/545/232361

pred_cur:1 traget_cur:1 ite/556/290110 ite/556/290111

pred_cur:1 traget_cur:1 ite/581/419810 ite/581/419811

pred_cur:1 traget_cur:1 ite/598/505060 ite/598/505061

pred_cur:1 traget_cur:1 ite/572/371160 ite/572/371161

pred_cur:1 traget_cur:1 ite/581/418610 ite/581/418611

pred_cur:1 traget_cur:1 ite/596/496160 ite/596/496161

pred_cur:1 traget_cur:1 ite/510/49560 ite/510/49561

pred_cur:1 traget_cur:1 ite/549/252660 ite/549/252661

pred_cur:1 traget_cur:1 ite/538/197310 ite/538/197311

pred_cur:1 traget_cur:1 ite/550/256610 ite/550/256611

pred_cur:1 traget_cur:1 ite/587/449860 ite/587/449861

pred_cur:1 traget_cur:1 ite/582/425110 ite/582/425111

pred_cur:1 traget_cur:1 ite/577/397410 ite/577/397411

pred_cur:1 traget_cur:1 ite/519/93860 ite/519/93861

pred_cur:1 traget_cur:1 ite/580/415760 ite/580/415761

pred_cur:1 traget_cur:1 ite/511/56710 ite/511/56711

pred_cur:1 traget_cur:1 ite/549/250660 ite/549/250661

pred_cur:1 traget_cur:1 ite/542/216110 ite/542/216111

pred_cur:1 traget_cur:1 ite/562/321110 ite/562/321111

pred_cur:1 traget_cur:1 ite/575/389210 ite/575/389211

pred_cur:1 traget_cur:1 ite/556/289210 ite/556/289211

pred_cur:1 traget_cur:1 ite/542/216610 ite/542/216611

pred_cur:1 traget_cur:1 ite/567/344460 ite/567/344461

pred_cur:1 traget_cur:1 ite/600/518360 ite/600/518361

pred_cur:1 traget_cur:1 ite/540/205910 ite/540/205911

pred_cur:1 traget_cur:1 ite/560/310910 ite/560/310911

pred_cur:1 traget_cur:1 ite/555/282860 ite/555/282861

pred_cur:0 traget_cur:1 ite/582/425960 ite/582/425961

pred_cur:1 traget_cur:1 ite/572/370610 ite/572/370611

pred_cur:1 traget_cur:1 ite/590/464610 ite/590/464611

pred_cur:1 traget_cur:1 ite/594/488110 ite/594/488111

pred_cur:1 traget_cur:1 ite/543/221210 ite/543/221211

pred_cur:1 traget_cur:1 ite/534/172160 ite/534/172161

pred_cur:1 traget_cur:1 ite/552/268710 ite/552/268711

pred_cur:1 traget_cur:1 ite/521/105810 ite/521/105811

pred_cur:1 traget_cur:1 ite/542/215210 ite/542/215211

pred_cur:1 traget_cur:1 ite/541/212860 ite/541/212861

pred_cur:1 traget_cur:1 ite/508/41460 ite/508/41461

pred_cur:1 traget_cur:1 ite/597/500460 ite/597/500461

pred_cur:1 traget_cur:1 ite/562/317860 ite/562/317861

pred_cur:1 traget_cur:1 ite/529/148960 ite/529/148961

pred_cur:1 traget_cur:1 ite/571/367910 ite/571/367911

pred_cur:1 traget_cur:1 ite/595/489510 ite/595/489511

pred_cur:1 traget_cur:1 ite/515/75310 ite/515/75311

pred_cur:1 traget_cur:1 ite/538/192910 ite/538/192911

pred_cur:0 traget_cur:1 ite/537/191660 ite/537/191661

pred_cur:0 traget_cur:1 ite/505/24360 ite/505/24361

