start load data...
load data1 fine...
Iteration is stopped.
tests size: 45361
load data2 fine...

pred_cur:1 traget_cur:1 m/636/1869100 m/636/1869101

pred_cur:1 traget_cur:1 m/626/1327640 m/626/1327641

pred_cur:1 traget_cur:1 m/630/1528620 m/630/1528621

pred_cur:1 traget_cur:1 m/692/4770640 m/692/4770641

pred_cur:1 traget_cur:1 m/641/2124600 m/641/2124601

pred_cur:0 traget_cur:1 m/683/4296640 m/683/4296641

pred_cur:1 traget_cur:1 m/679/4080630 m/679/4080631

pred_cur:1 traget_cur:1 m/646/2358630 m/646/2358631

pred_cur:1 traget_cur:1 m/654/2767600 m/654/2767601

pred_cur:1 traget_cur:1 m/671/3647600 m/671/3647601

pred_cur:1 traget_cur:1 m/658/2999630 m/658/2999631

pred_cur:1 traget_cur:1 m/685/4373600 m/685/4373601

pred_cur:1 traget_cur:1 m/632/1657600 m/632/1657601

pred_cur:1 traget_cur:1 m/696/4956620 m/696/4956621

pred_cur:1 traget_cur:1 m/697/5026620 m/697/5026621

pred_cur:1 traget_cur:1 m/664/3282120 m/664/3282121

pred_cur:1 traget_cur:1 m/612/608100 m/612/608101

pred_cur:1 traget_cur:1 m/695/4914130 m/695/4914131

pred_cur:1 traget_cur:1 m/634/1725120 m/634/1725121

pred_cur:1 traget_cur:1 m/696/4980600 m/696/4980601

pred_cur:1 traget_cur:1 m/616/781600 m/616/781601

pred_cur:1 traget_cur:1 m/662/3185610 m/662/3185611

pred_cur:1 traget_cur:1 m/608/372100 m/608/372101

pred_cur:1 traget_cur:1 m/622/1106600 m/622/1106601

pred_cur:1 traget_cur:1 m/617/851630 m/617/851631

pred_cur:1 traget_cur:1 m/647/2428130 m/647/2428131

pred_cur:1 traget_cur:1 m/623/1170100 m/623/1170101

pred_cur:1 traget_cur:1 m/604/206600 m/604/206601

pred_cur:1 traget_cur:1 m/671/3647110 m/671/3647111

pred_cur:1 traget_cur:1 m/632/1662610 m/632/1662611

pred_cur:1 traget_cur:1 m/616/821620 m/616/821621

pred_cur:1 traget_cur:1 m/626/1329120 m/626/1329121

pred_cur:1 traget_cur:1 m/699/5146110 m/699/5146111

pred_cur:1 traget_cur:1 m/603/130110 m/603/130111

pred_cur:0 traget_cur:1 m/684/4349120 m/684/4349121

pred_cur:1 traget_cur:1 m/609/437630 m/609/437631

pred_cur:1 traget_cur:1 m/626/1349120 m/626/1349121

pred_cur:1 traget_cur:1 m/671/3683100 m/671/3683101

pred_cur:1 traget_cur:1 m/690/4632110 m/690/4632111

pred_cur:1 traget_cur:1 m/620/1034120 m/620/1034121

pred_cur:0 traget_cur:1 m/603/131620 m/603/131621

pred_cur:1 traget_cur:1 m/657/2940600 m/657/2940601

pred_cur:1 traget_cur:1 m/676/3924130 m/676/3924131

pred_cur:1 traget_cur:1 m/642/2152100 m/642/2152101

pred_cur:1 traget_cur:1 m/693/4834630 m/693/4834631

pred_cur:1 traget_cur:1 m/677/3999640 m/677/3999641

pred_cur:1 traget_cur:1 m/639/1981130 m/639/1981131

pred_cur:1 traget_cur:1 m/657/2923640 m/657/2923641

pred_cur:1 traget_cur:1 m/647/2415120 m/647/2415121

pred_cur:1 traget_cur:1 m/642/2134130 m/642/2134131

pred_cur:1 traget_cur:1 m/615/777640 m/615/777641

pred_cur:0 traget_cur:1 m/697/5012130 m/697/5012131

pred_cur:1 traget_cur:1 m/666/3423120 m/666/3423121

pred_cur:1 traget_cur:1 m/623/1150140 m/623/1150141

pred_cur:1 traget_cur:1 m/638/1943640 m/638/1943641

pred_cur:1 traget_cur:1 m/633/1712620 m/633/1712621

pred_cur:1 traget_cur:1 m/645/2315600 m/645/2315601

pred_cur:1 traget_cur:1 m/663/3264110 m/663/3264111

pred_cur:1 traget_cur:1 m/668/3513600 m/668/3513601

pred_cur:1 traget_cur:1 m/602/92110 m/602/92111

pred_cur:0 traget_cur:1 m/685/4384100 m/685/4384101

pred_cur:1 traget_cur:1 m/645/2321620 m/645/2321621

pred_cur:1 traget_cur:1 m/696/4961130 m/696/4961131

pred_cur:1 traget_cur:1 m/680/4123610 m/680/4123611

pred_cur:1 traget_cur:1 m/640/2058630 m/640/2058631

pred_cur:1 traget_cur:1 m/657/2926620 m/657/2926621

pred_cur:1 traget_cur:1 m/629/1505110 m/629/1505111

pred_cur:1 traget_cur:1 m/668/3494610 m/668/3494611

pred_cur:1 traget_cur:1 m/663/3250100 m/663/3250101

pred_cur:1 traget_cur:1 m/673/3750130 m/673/3750131

pred_cur:1 traget_cur:1 m/687/4491120 m/687/4491121

pred_cur:1 traget_cur:1 m/650/2585100 m/650/2585101

pred_cur:1 traget_cur:1 m/685/4371110 m/685/4371111

pred_cur:1 traget_cur:1 m/687/4482630 m/687/4482631

pred_cur:0 traget_cur:1 m/684/4348140 m/684/4348141

pred_cur:1 traget_cur:1 m/620/989610 m/620/989611

pred_cur:1 traget_cur:1 m/665/3373120 m/665/3373121

pred_cur:1 traget_cur:1 m/697/5031100 m/697/5031101

pred_cur:1 traget_cur:1 m/679/4060110 m/679/4060111

pred_cur:0 traget_cur:1 m/639/2015110 m/639/2015111

pred_cur:1 traget_cur:1 m/648/2467120 m/648/2467121

pred_cur:1 traget_cur:1 m/672/3715600 m/672/3715601

pred_cur:1 traget_cur:1 m/617/862100 m/617/862101

pred_cur:0 traget_cur:1 m/620/999140 m/620/999141

pred_cur:1 traget_cur:1 m/609/426140 m/609/426141

pred_cur:1 traget_cur:1 m/673/3794120 m/673/3794121

pred_cur:1 traget_cur:1 m/662/3190140 m/662/3190141

pred_cur:1 traget_cur:1 m/656/2902610 m/656/2902611

pred_cur:1 traget_cur:1 m/674/3842600 m/674/3842601

pred_cur:1 traget_cur:1 m/657/2963600 m/657/2963601

pred_cur:1 traget_cur:1 m/630/1516620 m/630/1516621

pred_cur:1 traget_cur:1 m/671/3645130 m/671/3645131

pred_cur:1 traget_cur:1 m/696/4976110 m/696/4976111

pred_cur:1 traget_cur:1 m/671/3647130 m/671/3647131

pred_cur:0 traget_cur:1 m/683/4268130 m/683/4268131

pred_cur:1 traget_cur:1 m/676/3934610 m/676/3934611

pred_cur:1 traget_cur:1 m/634/1759600 m/634/1759601

pred_cur:1 traget_cur:1 m/629/1485630 m/629/1485631

pred_cur:1 traget_cur:1 m/628/1447600 m/628/1447601

pred_cur:1 traget_cur:1 m/699/5123620 m/699/5123621

pred_cur:1 traget_cur:1 m/684/4357620 m/684/4357621

pred_cur:1 traget_cur:1 m/645/2331120 m/645/2331121

pred_cur:1 traget_cur:1 m/620/1033140 m/620/1033141

pred_cur:1 traget_cur:1 m/635/1819610 m/635/1819611

pred_cur:1 traget_cur:1 m/657/2947610 m/657/2947611

pred_cur:1 traget_cur:1 m/626/1339110 m/626/1339111

pred_cur:1 traget_cur:1 m/699/5112120 m/699/5112121

pred_cur:1 traget_cur:1 m/606/290140 m/606/290141

pred_cur:1 traget_cur:1 m/653/2743610 m/653/2743611

pred_cur:1 traget_cur:1 m/688/4531120 m/688/4531121

pred_cur:1 traget_cur:1 m/686/4428640 m/686/4428641

pred_cur:1 traget_cur:1 m/692/4748110 m/692/4748111

pred_cur:1 traget_cur:1 m/666/3427610 m/666/3427611

pred_cur:0 traget_cur:1 m/640/2074130 m/640/2074131

pred_cur:1 traget_cur:1 m/627/1352130 m/627/1352131

pred_cur:1 traget_cur:1 m/685/4375620 m/685/4375621

pred_cur:1 traget_cur:1 m/687/4477620 m/687/4477621

pred_cur:1 traget_cur:1 m/675/3869600 m/675/3869601

pred_cur:1 traget_cur:1 m/619/973140 m/619/973141

pred_cur:1 traget_cur:1 m/641/2096630 m/641/2096631

pred_cur:1 traget_cur:1 m/652/2697640 m/652/2697641

pred_cur:1 traget_cur:1 m/663/3239140 m/663/3239141

pred_cur:1 traget_cur:1 m/615/769630 m/615/769631

pred_cur:1 traget_cur:1 m/618/898130 m/618/898131

pred_cur:1 traget_cur:1 m/633/1667100 m/633/1667101

pred_cur:1 traget_cur:1 m/603/104600 m/603/104601

pred_cur:1 traget_cur:1 m/638/1929140 m/638/1929141

pred_cur:1 traget_cur:1 m/690/4628640 m/690/4628641

pred_cur:1 traget_cur:1 m/634/1719630 m/634/1719631

pred_cur:1 traget_cur:1 m/680/4130140 m/680/4130141

pred_cur:1 traget_cur:1 m/681/4204630 m/681/4204631

pred_cur:1 traget_cur:1 m/680/4143100 m/680/4143101

pred_cur:1 traget_cur:1 m/658/2975630 m/658/2975631

pred_cur:0 traget_cur:1 m/666/3389630 m/666/3389631

pred_cur:0 traget_cur:1 m/683/4272120 m/683/4272121

pred_cur:1 traget_cur:1 m/605/232640 m/605/232641

pred_cur:1 traget_cur:1 m/611/544600 m/611/544601

pred_cur:1 traget_cur:1 m/663/3260610 m/663/3260611

pred_cur:1 traget_cur:1 m/668/3515640 m/668/3515641

pred_cur:1 traget_cur:1 m/692/4775140 m/692/4775141

pred_cur:1 traget_cur:1 m/625/1285120 m/625/1285121

pred_cur:1 traget_cur:1 m/699/5115100 m/699/5115101

pred_cur:1 traget_cur:1 m/698/5094610 m/698/5094611

pred_cur:1 traget_cur:1 m/646/2352120 m/646/2352121

pred_cur:1 traget_cur:1 m/612/604100 m/612/604101

pred_cur:0 traget_cur:1 m/623/1167120 m/623/1167121

pred_cur:1 traget_cur:1 m/617/882130 m/617/882131

pred_cur:1 traget_cur:1 m/638/1944100 m/638/1944101

pred_cur:1 traget_cur:1 m/647/2433110 m/647/2433111

pred_cur:1 traget_cur:1 m/638/1950100 m/638/1950101

pred_cur:1 traget_cur:1 m/654/2802630 m/654/2802631

pred_cur:1 traget_cur:1 m/639/2025120 m/639/2025121

pred_cur:1 traget_cur:1 m/642/2154130 m/642/2154131

pred_cur:1 traget_cur:1 m/629/1489610 m/629/1489611

pred_cur:1 traget_cur:1 m/628/1454640 m/628/1454641

pred_cur:1 traget_cur:1 m/627/1393100 m/627/1393101

pred_cur:1 traget_cur:1 m/664/3306630 m/664/3306631

pred_cur:1 traget_cur:1 m/650/2562620 m/650/2562621

pred_cur:1 traget_cur:1 m/686/4439120 m/686/4439121

pred_cur:1 traget_cur:1 m/606/285620 m/606/285621

pred_cur:1 traget_cur:1 m/624/1230110 m/624/1230111

pred_cur:1 traget_cur:1 m/700/5185600 m/700/5185601

pred_cur:1 traget_cur:1 m/641/2129110 m/641/2129111

pred_cur:1 traget_cur:1 m/631/1571620 m/631/1571621

pred_cur:1 traget_cur:1 m/608/401630 m/608/401631

pred_cur:1 traget_cur:1 m/645/2329600 m/645/2329601

pred_cur:1 traget_cur:1 m/695/4931100 m/695/4931101

pred_cur:1 traget_cur:1 m/637/1897640 m/637/1897641

pred_cur:1 traget_cur:1 m/645/2290140 m/645/2290141

pred_cur:1 traget_cur:1 m/637/1896110 m/637/1896111

pred_cur:1 traget_cur:1 m/657/2930130 m/657/2930131

pred_cur:1 traget_cur:1 m/684/4358130 m/684/4358131

pred_cur:1 traget_cur:1 m/673/3766600 m/673/3766601

pred_cur:1 traget_cur:1 m/693/4784120 m/693/4784121

pred_cur:1 traget_cur:1 m/677/4002110 m/677/4002111

pred_cur:1 traget_cur:1 m/640/2063610 m/640/2063611

pred_cur:1 traget_cur:1 m/603/154640 m/603/154641

pred_cur:1 traget_cur:1 m/605/227640 m/605/227641

pred_cur:1 traget_cur:1 m/654/2779600 m/654/2779601

pred_cur:1 traget_cur:1 m/690/4631100 m/690/4631101

pred_cur:1 traget_cur:1 m/649/2535630 m/649/2535631

pred_cur:1 traget_cur:1 m/620/995630 m/620/995631

pred_cur:1 traget_cur:1 m/618/891620 m/618/891621

pred_cur:0 traget_cur:1 m/684/4330630 m/684/4330631

pred_cur:1 traget_cur:1 m/623/1161640 m/623/1161641

pred_cur:1 traget_cur:1 m/609/464600 m/609/464601

pred_cur:1 traget_cur:1 m/657/2948110 m/657/2948111

pred_cur:1 traget_cur:1 m/696/4976620 m/696/4976621

pred_cur:1 traget_cur:1 m/694/4837130 m/694/4837131

pred_cur:1 traget_cur:1 m/646/2348120 m/646/2348121

pred_cur:1 traget_cur:1 m/674/3834600 m/674/3834601

pred_cur:1 traget_cur:1 m/685/4407640 m/685/4407641

pred_cur:1 traget_cur:1 m/684/4328640 m/684/4328641

pred_cur:1 traget_cur:1 m/693/4789100 m/693/4789101

pred_cur:1 traget_cur:1 m/663/3263130 m/663/3263131

pred_cur:1 traget_cur:1 m/635/1799100 m/635/1799101

pred_cur:1 traget_cur:1 m/671/3688610 m/671/3688611

pred_cur:1 traget_cur:1 m/637/1893100 m/637/1893101

pred_cur:0 traget_cur:1 m/686/4441600 m/686/4441601

pred_cur:1 traget_cur:1 m/678/4013600 m/678/4013601

pred_cur:1 traget_cur:1 m/614/712600 m/614/712601

pred_cur:1 traget_cur:1 m/698/5095120 m/698/5095121

pred_cur:1 traget_cur:1 m/672/3739620 m/672/3739621

pred_cur:1 traget_cur:1 m/624/1236620 m/624/1236621

pred_cur:1 traget_cur:1 m/681/4189120 m/681/4189121

pred_cur:1 traget_cur:1 m/604/178620 m/604/178621

pred_cur:1 traget_cur:1 m/697/5011100 m/697/5011101

pred_cur:1 traget_cur:1 m/640/2067610 m/640/2067611

pred_cur:1 traget_cur:1 m/695/4928100 m/695/4928101

pred_cur:1 traget_cur:1 m/699/5108620 m/699/5108621

pred_cur:1 traget_cur:1 m/678/4014110 m/678/4014111

pred_cur:1 traget_cur:1 m/651/2644130 m/651/2644131

pred_cur:0 traget_cur:1 m/662/3185130 m/662/3185131

pred_cur:1 traget_cur:1 m/658/2965630 m/658/2965631

pred_cur:1 traget_cur:1 m/627/1399630 m/627/1399631

pred_cur:1 traget_cur:1 m/664/3312610 m/664/3312611

pred_cur:1 traget_cur:1 m/653/2711110 m/653/2711111

pred_cur:1 traget_cur:1 m/624/1247140 m/624/1247141

pred_cur:1 traget_cur:1 m/682/4237140 m/682/4237141

pred_cur:1 traget_cur:1 m/672/3723120 m/672/3723121

pred_cur:1 traget_cur:1 m/614/708630 m/614/708631

pred_cur:1 traget_cur:1 m/686/4466140 m/686/4466141

pred_cur:1 traget_cur:1 m/604/168130 m/604/168131

pred_cur:1 traget_cur:1 m/659/3046140 m/659/3046141

pred_cur:1 traget_cur:1 m/687/4521110 m/687/4521111

pred_cur:1 traget_cur:1 m/623/1158640 m/623/1158641

pred_cur:1 traget_cur:1 m/695/4919100 m/695/4919101

pred_cur:1 traget_cur:1 m/665/3376110 m/665/3376111

pred_cur:1 traget_cur:1 m/655/2845140 m/655/2845141

pred_cur:1 traget_cur:1 m/649/2517640 m/649/2517641

pred_cur:1 traget_cur:1 m/671/3646140 m/671/3646141

pred_cur:1 traget_cur:1 m/655/2859120 m/655/2859121

pred_cur:1 traget_cur:1 m/672/3719610 m/672/3719611

pred_cur:1 traget_cur:1 m/639/2026140 m/639/2026141

pred_cur:1 traget_cur:1 m/689/4585100 m/689/4585101

pred_cur:1 traget_cur:1 m/627/1388600 m/627/1388601

pred_cur:1 traget_cur:1 m/616/804620 m/616/804621

pred_cur:1 traget_cur:1 m/664/3326100 m/664/3326101

pred_cur:1 traget_cur:1 m/696/4966100 m/696/4966101

pred_cur:1 traget_cur:1 m/649/2547110 m/649/2547111

pred_cur:1 traget_cur:1 m/655/2852140 m/655/2852141

pred_cur:1 traget_cur:1 m/619/937600 m/619/937601

pred_cur:1 traget_cur:1 m/614/719110 m/614/719111

pred_cur:1 traget_cur:1 m/664/3325110 m/664/3325111

pred_cur:1 traget_cur:1 m/657/2915130 m/657/2915131

pred_cur:1 traget_cur:1 m/642/2137110 m/642/2137111

pred_cur:1 traget_cur:1 m/609/437100 m/609/437101

pred_cur:1 traget_cur:1 m/635/1781610 m/635/1781611

pred_cur:1 traget_cur:1 m/626/1302130 m/626/1302131

pred_cur:1 traget_cur:1 m/641/2127620 m/641/2127621

pred_cur:1 traget_cur:1 m/676/3907630 m/676/3907631

pred_cur:0 traget_cur:1 m/641/2113140 m/641/2113141

pred_cur:1 traget_cur:1 m/612/617600 m/612/617601

pred_cur:0 traget_cur:1 m/647/2416140 m/647/2416141

pred_cur:1 traget_cur:1 m/673/3782610 m/673/3782611

pred_cur:1 traget_cur:1 m/612/616140 m/612/616141

pred_cur:1 traget_cur:1 m/685/4418640 m/685/4418641

pred_cur:1 traget_cur:1 m/614/695140 m/614/695141

pred_cur:1 traget_cur:1 m/675/3876640 m/675/3876641

pred_cur:1 traget_cur:1 m/652/2686600 m/652/2686601

pred_cur:1 traget_cur:1 m/616/800110 m/616/800111

pred_cur:1 traget_cur:1 m/698/5067100 m/698/5067101

pred_cur:1 traget_cur:1 m/665/3379610 m/665/3379611

pred_cur:1 traget_cur:1 m/668/3507100 m/668/3507101

pred_cur:1 traget_cur:1 m/645/2306610 m/645/2306611

pred_cur:1 traget_cur:1 m/657/2919110 m/657/2919111

pred_cur:1 traget_cur:1 m/652/2682130 m/652/2682131

pred_cur:1 traget_cur:1 m/649/2498130 m/649/2498131

pred_cur:1 traget_cur:1 m/620/1004640 m/620/1004641

pred_cur:1 traget_cur:1 m/656/2878110 m/656/2878111

pred_cur:1 traget_cur:1 m/648/2494620 m/648/2494621

pred_cur:1 traget_cur:1 m/655/2822610 m/655/2822611

pred_cur:1 traget_cur:1 m/694/4879620 m/694/4879621

pred_cur:1 traget_cur:1 m/670/3625640 m/670/3625641

pred_cur:1 traget_cur:1 m/631/1587630 m/631/1587631

pred_cur:1 traget_cur:1 m/616/825640 m/616/825641

pred_cur:1 traget_cur:1 m/654/2785110 m/654/2785111

pred_cur:1 traget_cur:1 m/609/454130 m/609/454131

pred_cur:1 traget_cur:1 m/617/864130 m/617/864131

pred_cur:1 traget_cur:1 m/611/552620 m/611/552621

pred_cur:1 traget_cur:1 m/626/1312610 m/626/1312611

pred_cur:1 traget_cur:1 m/692/4748620 m/692/4748621

pred_cur:1 traget_cur:1 m/659/3058640 m/659/3058641

pred_cur:1 traget_cur:1 m/657/2942630 m/657/2942631

pred_cur:1 traget_cur:1 m/700/5190110 m/700/5190111

pred_cur:1 traget_cur:1 m/675/3860110 m/675/3860111

pred_cur:0 traget_cur:1 m/628/1444130 m/628/1444131

pred_cur:1 traget_cur:1 m/641/2099640 m/641/2099641

pred_cur:1 traget_cur:1 m/699/5140130 m/699/5140131

pred_cur:1 traget_cur:1 m/617/848130 m/617/848131

pred_cur:1 traget_cur:1 m/687/4486640 m/687/4486641

pred_cur:1 traget_cur:1 m/677/3980140 m/677/3980141

pred_cur:1 traget_cur:1 m/608/400110 m/608/400111

pred_cur:1 traget_cur:1 m/655/2836620 m/655/2836621

pred_cur:0 traget_cur:1 m/678/4031610 m/678/4031611

pred_cur:1 traget_cur:1 m/608/386620 m/608/386621

pred_cur:1 traget_cur:1 m/685/4369130 m/685/4369131

pred_cur:1 traget_cur:1 m/656/2881600 m/656/2881601

pred_cur:1 traget_cur:1 m/620/996640 m/620/996641

pred_cur:0 traget_cur:1 m/684/4321110 m/684/4321111

pred_cur:1 traget_cur:1 m/690/4662110 m/690/4662111

pred_cur:1 traget_cur:1 m/659/3025610 m/659/3025611

pred_cur:1 traget_cur:1 m/693/4830130 m/693/4830131

pred_cur:1 traget_cur:1 m/656/2891130 m/656/2891131

pred_cur:1 traget_cur:1 m/667/3443100 m/667/3443101

pred_cur:1 traget_cur:1 m/678/4037630 m/678/4037631

pred_cur:1 traget_cur:1 m/620/998640 m/620/998641

pred_cur:1 traget_cur:1 m/623/1151630 m/623/1151631

pred_cur:1 traget_cur:1 m/622/1138600 m/622/1138601

pred_cur:1 traget_cur:1 m/620/1037620 m/620/1037621

pred_cur:1 traget_cur:1 m/650/2587110 m/650/2587111

pred_cur:1 traget_cur:1 m/654/2786600 m/654/2786601

pred_cur:1 traget_cur:1 m/689/4604130 m/689/4604131

pred_cur:1 traget_cur:1 m/675/3858140 m/675/3858141

pred_cur:1 traget_cur:1 m/606/286620 m/606/286621

pred_cur:1 traget_cur:1 m/614/705610 m/614/705611

pred_cur:1 traget_cur:1 m/658/2988130 m/658/2988131

pred_cur:1 traget_cur:1 m/663/3269110 m/663/3269111

pred_cur:1 traget_cur:1 m/679/4095140 m/679/4095141

pred_cur:0 traget_cur:1 m/684/4335630 m/684/4335631

pred_cur:1 traget_cur:1 m/679/4107620 m/679/4107621

pred_cur:1 traget_cur:1 m/695/4929610 m/695/4929611

pred_cur:1 traget_cur:1 m/616/804120 m/616/804121

pred_cur:0 traget_cur:1 m/641/2097620 m/641/2097621

pred_cur:1 traget_cur:1 m/681/4184130 m/681/4184131

pred_cur:1 traget_cur:1 m/613/671630 m/613/671631

pred_cur:1 traget_cur:1 m/620/1036620 m/620/1036621

pred_cur:1 traget_cur:1 m/695/4927130 m/695/4927131

pred_cur:1 traget_cur:1 m/672/3700110 m/672/3700111

pred_cur:1 traget_cur:1 m/628/1450600 m/628/1450601

pred_cur:1 traget_cur:1 m/651/2627620 m/651/2627621

pred_cur:1 traget_cur:1 m/669/3557620 m/669/3557621

pred_cur:1 traget_cur:1 m/605/244630 m/605/244631

pred_cur:1 traget_cur:1 m/634/1751130 m/634/1751131

pred_cur:1 traget_cur:1 m/649/2526630 m/649/2526631

pred_cur:1 traget_cur:1 m/643/2223630 m/643/2223631

pred_cur:1 traget_cur:1 m/638/1939630 m/638/1939631

pred_cur:1 traget_cur:1 m/632/1612640 m/632/1612641

pred_cur:1 traget_cur:1 m/628/1445140 m/628/1445141

pred_cur:1 traget_cur:1 m/658/2980120 m/658/2980121

pred_cur:1 traget_cur:1 m/627/1382140 m/627/1382141

pred_cur:1 traget_cur:1 m/608/391610 m/608/391611

pred_cur:1 traget_cur:1 m/659/3062620 m/659/3062621

pred_cur:1 traget_cur:1 m/686/4434610 m/686/4434611

pred_cur:1 traget_cur:1 m/651/2629640 m/651/2629641

pred_cur:1 traget_cur:1 m/603/129140 m/603/129141

pred_cur:1 traget_cur:1 m/694/4850100 m/694/4850101

pred_cur:0 traget_cur:1 m/683/4294610 m/683/4294611

pred_cur:0 traget_cur:1 m/658/2981110 m/658/2981111

pred_cur:1 traget_cur:1 m/603/109120 m/603/109121

pred_cur:1 traget_cur:1 m/675/3883630 m/675/3883631

pred_cur:1 traget_cur:1 m/627/1400130 m/627/1400131

pred_cur:1 traget_cur:1 m/654/2786100 m/654/2786101

pred_cur:1 traget_cur:1 m/636/1871110 m/636/1871111

pred_cur:1 traget_cur:1 m/635/1800110 m/635/1800111

pred_cur:0 traget_cur:1 m/684/4322110 m/684/4322111

pred_cur:1 traget_cur:1 m/696/4962640 m/696/4962641

pred_cur:1 traget_cur:1 m/605/256640 m/605/256641

pred_cur:0 traget_cur:1 m/606/301600 m/606/301601

pred_cur:1 traget_cur:1 m/677/3974630 m/677/3974631

pred_cur:1 traget_cur:1 m/620/1005630 m/620/1005631

pred_cur:1 traget_cur:1 m/664/3314640 m/664/3314641

pred_cur:1 traget_cur:1 m/696/4946620 m/696/4946621

pred_cur:1 traget_cur:1 m/639/1985620 m/639/1985621

pred_cur:1 traget_cur:1 m/623/1155100 m/623/1155101

pred_cur:1 traget_cur:1 m/604/170110 m/604/170111

pred_cur:1 traget_cur:1 m/616/816640 m/616/816641

pred_cur:1 traget_cur:1 m/637/1901620 m/637/1901621

pred_cur:1 traget_cur:1 m/673/3763640 m/673/3763641

pred_cur:1 traget_cur:1 m/697/5019620 m/697/5019621

pred_cur:1 traget_cur:1 m/649/2511140 m/649/2511141

pred_cur:1 traget_cur:1 m/637/1897610 m/637/1897611

pred_cur:0 traget_cur:1 m/664/3288610 m/664/3288611

pred_cur:1 traget_cur:1 m/697/5002100 m/697/5002101

pred_cur:1 traget_cur:1 m/627/1364100 m/627/1364101

pred_cur:1 traget_cur:1 m/619/947130 m/619/947131

pred_cur:1 traget_cur:1 m/695/4914620 m/695/4914621

pred_cur:1 traget_cur:1 m/694/4876630 m/694/4876631

pred_cur:1 traget_cur:1 m/655/2818600 m/655/2818601

pred_cur:1 traget_cur:1 m/696/4953600 m/696/4953601

pred_cur:1 traget_cur:1 m/665/3364110 m/665/3364111

pred_cur:0 traget_cur:1 m/673/3771610 m/673/3771611

pred_cur:1 traget_cur:1 m/666/3400620 m/666/3400621

pred_cur:1 traget_cur:1 m/636/1826600 m/636/1826601

pred_cur:1 traget_cur:1 m/633/1692110 m/633/1692111

pred_cur:1 traget_cur:1 m/655/2816130 m/655/2816131

pred_cur:1 traget_cur:1 m/609/416620 m/609/416621

pred_cur:1 traget_cur:1 m/643/2211610 m/643/2211611

pred_cur:1 traget_cur:1 m/617/867620 m/617/867621

pred_cur:1 traget_cur:1 m/643/2204110 m/643/2204111

pred_cur:1 traget_cur:1 m/626/1318620 m/626/1318621

pred_cur:1 traget_cur:1 m/642/2158140 m/642/2158141

pred_cur:0 traget_cur:1 m/612/617140 m/612/617141

pred_cur:1 traget_cur:1 m/635/1774640 m/635/1774641

pred_cur:1 traget_cur:1 m/695/4901630 m/695/4901631

pred_cur:1 traget_cur:1 m/697/5026120 m/697/5026121

pred_cur:1 traget_cur:1 m/646/2373610 m/646/2373611

pred_cur:1 traget_cur:1 m/696/4945620 m/696/4945621

pred_cur:1 traget_cur:1 m/657/2936620 m/657/2936621

pred_cur:1 traget_cur:1 m/680/4120110 m/680/4120111

pred_cur:1 traget_cur:1 m/612/611640 m/612/611641

pred_cur:1 traget_cur:1 m/671/3691620 m/671/3691621

pred_cur:1 traget_cur:1 m/674/3838600 m/674/3838601

pred_cur:1 traget_cur:1 m/614/713610 m/614/713611

pred_cur:1 traget_cur:1 m/689/4590130 m/689/4590131

pred_cur:1 traget_cur:1 m/658/2988110 m/658/2988111

pred_cur:1 traget_cur:1 m/610/484620 m/610/484621

pred_cur:1 traget_cur:1 m/603/129600 m/603/129601

pred_cur:1 traget_cur:1 m/631/1570120 m/631/1570121

pred_cur:1 traget_cur:1 m/604/194630 m/604/194631

pred_cur:0 traget_cur:1 m/676/3942110 m/676/3942111

pred_cur:1 traget_cur:1 m/664/3289110 m/664/3289111

pred_cur:1 traget_cur:1 m/633/1686110 m/633/1686111

pred_cur:1 traget_cur:1 m/693/4831600 m/693/4831601

pred_cur:1 traget_cur:1 m/674/3840140 m/674/3840141

pred_cur:1 traget_cur:1 m/628/1408610 m/628/1408611

pred_cur:0 traget_cur:1 m/672/3735120 m/672/3735121

pred_cur:1 traget_cur:1 m/633/1685130 m/633/1685131

pred_cur:1 traget_cur:1 m/674/3808600 m/674/3808601

pred_cur:1 traget_cur:1 m/677/3971120 m/677/3971121

pred_cur:1 traget_cur:1 m/674/3809630 m/674/3809631

pred_cur:1 traget_cur:1 m/626/1349640 m/626/1349641

pred_cur:1 traget_cur:1 m/698/5076610 m/698/5076611

pred_cur:1 traget_cur:1 m/651/2643120 m/651/2643121

pred_cur:1 traget_cur:1 m/641/2119140 m/641/2119141

pred_cur:1 traget_cur:1 m/672/3703630 m/672/3703631

pred_cur:1 traget_cur:1 m/656/2871620 m/656/2871621

